group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
s1a-011_1,2032.0,71.46781623513982,19.461932896553343,3.9846426259290144,2.496137397142456,1.7365620938201587,2.453893973747658,26.99344772146074,51.06666666666666,23.883333333333333,33.88333333333333,26.349999999999998,12.484205763314145,6.260814964141547,6.609097859087678,9.735475384934322,2.7633168878042826,6.972158497130038,10.535072073631166,301.5,26.25952380952381,7.138095238095238,5.430866355866353,38.285765327723134,21.961904761904762,8.9,17.42142857142857,22.926190476190474,5.0,6.0,0.111111111111111,0.0,0.5474791433071278,1.9831872263350698,62.0,4.5,45.5,9.0,8.0,30.5,3.0,10.0,5.5
s1a-012_1,2197.5,86.78291460847888,22.82947133228998,8.89995664253337,2.2840248436662547,0.0,5.0920118130059615,36.10866705398663,64.4234126984127,40.833730158730155,33.055952380952384,16.5734126984127,14.641488806899432,9.602736885216357,7.8530282234769455,6.579346998690255,3.280322458571355,3.2990245401188996,14.164063922700363,345.0,20.82142857142857,6.0928571428571425,6.528968253968253,48.474139634965276,23.75952380952381,2.625,21.63611111111111,27.01626984126984,13.0,6.0,0.0,0.0,1.7457067730980773,2.242911463302568,84.0,6.0,24.0,6.0,25.0,38.0,6.0,15.0,9.0
s1a-013_1,1990.1666666666667,124.80457935972659,36.24213607302869,10.988687946040885,6.640640950037235,0.29349816849816857,7.219836063489315,40.873336467715596,61.06410256410256,35.593589743589746,41.924358974358974,21.666666666666664,19.0239790485759,8.68730480391791,8.865452687371857,17.49775405215774,5.158473700362245,12.339280351795495,15.784284357283584,296.5,27.71428571428571,10.833333333333332,4.726190476190476,60.07600128849926,24.0,3.5,18.319047619047616,36.976190476190474,7.5,10.0,1.1697802197802198,0.0,1.8826691282573629,3.1138727857110204,115.83333333333333,11.5,42.0,14.5,21.0,66.33333333333333,4.0,18.5,15.333333333333332
s1a-014_1,2225.0,148.5490049674894,55.29158375557852,17.636090131678365,8.503492533298024,0.2909090909090909,2.181916803450417,35.846548451589825,68.03809523809524,22.892857142857142,52.18452380952381,22.509523809523806,16.60582964436244,5.96725873666617,11.376916291759375,15.700744034322865,6.8430351180876405,8.857708916235225,13.08307351345397,330.0,35.62207792207792,17.247619047619047,8.608766233766232,59.67058704590964,27.37380952380952,2.95,29.465584415584413,28.933333333333334,10.0,7.0,0.2,0.0,1.1831296756219356,2.1888787352603147,141.0,10.0,50.0,23.0,20.0,67.0,5.0,16.0,15.0
s1a-015_1,2120.0,76.68318570118373,13.623226020362832,11.185442741726954,1.1762673274437978,4.453855638073523,4.347817135131519,28.55874250681962,37.71634199134199,18.044588744588747,54.510714285714286,22.615584415584415,9.371155231457744,4.00773735801547,14.163569666259843,10.56600324271699,2.917648652834075,7.648354589882915,6.271710056102159,412.0,34.17301587301587,1.0,3.225306637806637,41.30851369637695,11.761904761904763,1.80952380952381,30.569444444444446,30.71507936507936,3.0,1.0,0.0,0.0,1.273088880665607,2.9716576090311073,74.0,4.0,12.0,30.0,8.0,35.0,1.0,11.0,5.0
s1a-016_1,2048.0,76.56350823729059,23.583547920678424,5.2129470574668435,3.306878210200815,0.0,4.3577071631043385,28.45426593434928,60.44303751803752,25.419444444444444,22.872799422799424,8.764285714285714,16.13566535488643,6.020388615380349,5.4093540828333175,7.843945246610383,4.914944283796727,2.9290009628136575,8.177470219392555,323.0,52.391666666666666,1.0,3.283333333333334,39.923068012534934,10.2,3.666666666666667,31.785714285714285,29.920238095238094,0.0,6.0,0.1846375846375846,0.0,0.9881915498294812,2.863788680740493,72.5,5.0,26.0,20.0,5.0,43.5,2.0,11.0,6.0
s1a-017_1,2049.0,102.99964323511179,28.437816446401346,5.646926194720312,3.5852559355457214,0.9785714285714285,1.030274797666102,31.513206391583097,54.639033189033185,24.13383838383838,53.96046176046176,24.105988455988456,11.810552471419221,5.459330184661575,10.69245574533898,11.491136648595763,6.213772082394186,5.277364566201577,12.322833340144877,356.0,37.74285714285714,3.416666666666666,10.899206349206349,57.42376394539437,28.392857142857142,3.666666666666666,25.435714285714287,24.826190476190476,14.5,6.0,0.0476190476190476,0.0,0.7470453665575623,1.9974238180120534,107.5,3.0,32.5,7.0,23.5,23.0,3.0,7.0,17.0
s1a-018_1,2160.0,95.68311583887653,22.341515226140572,4.091937691937691,2.8396852744678833,0.16233766233766228,2.1508749964632323,37.75362393051776,93.34722222222221,37.93888888888888,26.40833333333333,12.54722222222222,20.65784283725295,9.041906552626369,5.932651319415223,12.77153533913069,3.618629922792012,9.152905416338678,11.330654868124718,344.5,20.833333333333332,1.458333333333333,9.957575757575755,56.47812758166757,31.966666666666665,3.25,27.48333333333333,33.8,3.0,10.0,0.0,0.0,1.8490476027240732,2.557379008908244,92.0,4.0,26.0,20.0,10.0,78.5,7.5,15.5,6.0
s1a-019_1,2053.0,88.31071147570945,22.79652881015649,7.523145580582653,2.154410349998585,0.292857142857143,5.73161255220079,49.654115220728826,78.33412698412698,22.15,63.98730158730158,22.83174603174603,22.092865989551278,7.783351370851371,17.61387579141281,8.329539099561982,3.057865032779221,5.2716740667827615,12.585979749832557,325.0,119.57142857142857,0.5,5.934559884559884,49.66149798540834,17.785714285714285,1.833333333333333,48.964285714285715,38.34523809523809,10.0,4.0,0.0,0.0,1.075,4.804521295697768,76.0,4.0,36.0,44.0,16.0,55.0,6.0,17.0,4.0
s1a-020_1,2026.5,73.97666754519976,16.750679552834388,2.906861548038018,4.875907965506684,0.1208333333333333,2.3822225821214977,30.999826470993607,69.95833333333333,32.602777777777774,30.613888888888887,16.291666666666664,15.29502892269127,7.63591180663162,6.7064267925738354,7.589303752348018,3.5184253281305384,4.0708784242174785,9.560884134811225,321.0,45.88809523809524,0.5,4.498015873015873,46.72982269197934,27.816666666666666,5.241666666666666,21.01785714285714,29.61547619047619,12.0,3.0,0.1971306471306471,0.0,1.8002255770209057,1.5709918802910792,85.0,3.0,22.0,12.0,21.0,19.0,9.0,17.0,2.0
s1a-021_1,1921.0,57.52108282013361,19.680412218741576,5.952497580438757,6.256722321808592,0.2551953793333104,2.4084451615707954,21.73220957736862,24.909798534798533,16.091269841269842,41.93000610500611,12.809737484737486,6.183220455843742,3.4285849018885433,10.69726408899972,5.172807967683305,1.975950965645688,3.1968570020376177,10.66937678727479,272.0,7.933333333333334,4.735714285714286,7.956349206349205,26.71536505326997,8.602380952380951,7.14404761904762,25.359523809523807,26.661904761904765,5.0,5.0,0.0,0.0,0.3442316017316019,1.116340034685834,44.5,12.0,15.0,16.0,12.5,27.0,4.0,11.0,5.0
s1a-022_1,2101.0,72.26523385069495,21.393170052060018,7.330486491470308,5.096034589292445,0.217163288857769,3.098617539651334,26.798486351921802,59.13492063492063,24.45952380952381,29.101587301587298,21.037301587301585,13.329641150509424,6.808158287411308,5.92348481884284,7.878335022011417,3.091979963844953,4.786355058166464,13.974359890133327,319.0,18.353846153846153,7.566666666666666,5.638705738705738,35.650084390416374,20.556959706959706,1.5,36.47600732600733,24.014560439560437,5.0,8.0,0.0,0.0,1.6315443516418466,1.648555230459255,53.0,6.0,20.0,18.0,13.0,54.0,2.0,5.0,7.0
s1a-023_1,2158.0,143.040391638033,52.207768057510954,7.284524714416017,3.1642741316654357,0.1010101010101011,2.634771114553724,43.56738481184739,77.58333333333333,33.949999999999996,63.2,38.8,19.394833956332477,7.964996947496947,13.979142830791103,16.24618667474671,6.378641064817536,9.867545609929174,14.778719263354814,362.5,43.04761904761905,4.0,13.982142857142856,67.30191219135929,9.499999999999998,2.5,40.85952380952381,34.59285714285714,6.0,8.5,0.0,0.0,0.41237762237762243,2.4932944610566095,153.5,5.0,24.5,22.0,21.0,75.0,7.0,15.0,13.0
s1a-024_1,2011.0,106.72653138503483,31.284421542850247,4.3832962395613935,4.735873038181083,0.0833333333333333,3.0501251998712906,31.137503376102195,36.611111111111114,41.80555555555556,42.71388888888889,10.475,8.337158161887274,9.442862069504086,9.672467329324176,11.610257672822716,4.916718909110215,6.6935387637125,15.719817842722621,304.0,22.016666666666666,9.333333333333332,13.540476190476186,59.44855592980049,24.555555555555557,4.194444444444444,24.833333333333332,33.84444444444444,14.0,4.0,0.0,0.0,0.117647058823529,3.2093588636427515,94.0,10.5,47.5,13.0,31.0,26.0,6.0,16.0,17.0
s1a-025_1,1764.0,121.6151537817273,33.07009038149557,17.364037335213805,1.9505623461505817,0.80952380952381,3.005868040005972,44.922516213541805,57.8,48.11666666666667,44.53333333333333,23.53333333333333,14.968591287042626,12.040704708549738,10.383154524904215,7.354306641071345,3.751308952485423,3.602997688585922,14.960339061810512,287.0,58.06666666666667,4.833333333333333,9.686111111111112,63.82671942394657,15.45,2.5,22.566666666666666,21.616666666666667,33.0,7.0,0.0,0.0,2.8650543900543908,4.660633647398353,115.0,6.0,18.0,15.0,55.0,44.0,4.0,21.0,17.0
s1a-025_2,451.0,21.213775964616588,6.794517014446345,2.682436218752008,1.1818460766286847,0.37453883835462787,1.3837784437784433,6.8713789382122945,7.033333333333333,5.035714285714285,13.445238095238096,1.876190476190476,1.6598355737829422,0.9752201015358918,4.089497866068064,1.9929474466545398,0.7646602221831049,1.228287224471435,4.708149757467969,72.0,15.483333333333333,0.25,2.166666666666667,9.743875284763696,2.816666666666667,0.5,6.633333333333333,6.849999999999999,5.0,0.0,0.0,0.0,0.04,0.9623266929149279,15.0,4.0,1.0,8.0,7.0,12.0,2.0,4.0,1.0
s1a-026_1,1926.0,42.27945665291456,10.325440901101228,0.9059634809634811,1.6275737307918163,0.3955967200648052,0.4958800458800461,17.891845985717577,42.445238095238096,25.05238095238095,20.40952380952381,12.116666666666667,8.304942888925035,4.903772349214262,3.9455791087108536,4.0620530053593695,1.9745851380300836,2.0874678673292855,5.757128752196026,361.0,11.127380952380951,3.191666666666667,4.234149184149186,26.98599926549048,10.275,0.95,20.814285714285713,13.932142857142859,4.0,0.0,0.0333333333333333,0.0,0.2475319091418163,1.0932901577424903,51.0,3.0,15.0,11.0,5.0,10.0,0.0,4.0,0.0
s1a-027_1,1985.0,84.60703981648251,23.817373682949796,1.9303766769865838,3.0862290882336034,0.0,3.189839191685033,33.19520985695568,42.31150793650794,28.190873015873017,30.728571428571428,8.687301587301587,12.770132596091349,8.694191761423824,7.06909729885891,13.130126331060728,4.629466467331226,8.500659863729501,8.873037261741679,356.0,3.238888888888889,2.7666666666666657,11.774732620320854,45.7291631254854,10.711111111111109,2.658333333333333,29.06111111111111,22.544444444444444,3.0,7.0,0.0,0.0,0.37549019607843137,0.9770364467626128,74.0,3.0,33.0,20.0,11.0,59.0,6.0,13.0,13.0
s1a-028_1,1980.0,117.04078713478532,34.55319805853067,11.424859784593423,4.267266840486655,0.6945276945276945,1.9545440670440672,39.478582667029336,57.588095238095235,29.583333333333332,57.39523809523809,30.53333333333333,13.571101023633855,5.2729264270824405,12.603770314939906,17.34355655209456,6.693784842510481,10.649771709584082,18.78198403436253,273.5,27.683333333333334,24.283333333333335,7.974999999999999,53.684689980945976,18.733333333333334,6.833333333333333,19.7,32.983333333333334,10.0,11.5,0.0,0.0,2.9884471522629417,3.0178705278555134,116.5,8.0,47.5,10.5,15.0,73.5,10.0,20.5,10.5
s1a-029_1,2032.0,127.94367271724953,40.44922597382008,20.729845897847927,2.0546758796758797,0.48243464052287566,4.099683872959736,43.77050133824033,66.68095238095238,48.08809523809524,42.59166666666667,24.616666666666667,18.607707718963123,11.748822604598468,10.922009623579426,12.593656505447889,7.542826427597351,5.050830077850538,22.074610579953866,311.0,59.56666666666667,0.0,4.521825396825397,54.0280871972765,15.666666666666666,1.75,21.583333333333332,22.616666666666664,11.0,14.0,1.35952380952381,0.0,3.2934952465834817,2.38016983016983,120.0,15.0,29.0,17.0,20.0,71.0,18.0,24.0,16.0
s1a-030_1,2099.5,150.35396986503125,36.609858878688804,19.74556277056277,5.892592946269416,0.7261904761904763,4.472721240112542,58.75035372768749,87.5,26.116666666666664,84.93333333333332,48.5,23.12569859452852,6.442579642579643,24.188352546856386,18.330352845506297,6.332801859975772,11.997550985530525,13.281030897207367,358.5,56.233333333333334,0.5,8.659523809523808,75.66819537027338,9.399999999999999,2.5,29.65,35.516666666666666,5.0,7.0,0.333333333333333,0.0,1.229166666666667,3.57494213303037,160.5,6.0,35.5,24.0,21.0,122.0,14.0,26.0,13.0
s1a-031_1,2079.5,83.9014176477045,20.065866536759493,3.812014973330763,3.9773445929715283,0.19090909090909092,3.464183444357592,43.25389816808565,79.56904761904762,27.364285714285714,47.10952380952381,19.54285714285714,19.51329050388833,8.007549233756325,12.905588173389022,6.655430905074533,2.196083860510769,4.4593470445637635,12.40914266327478,334.5,65.67420634920634,0.49999999999999994,6.513492063492062,53.36810523253972,20.54722222222222,4.499999999999999,31.96309523809524,25.417063492063487,11.0,3.0,0.0,0.0,1.1125878989036886,2.3906486722040636,83.5,2.0,34.5,21.0,22.0,40.0,11.0,13.0,7.0
s1a-032_1,2040.0,116.70191721138761,43.20783355547494,10.167725629490334,10.284012577362962,2.0012265512265515,4.565994904075399,35.25311860537367,42.92857142857143,44.385714285714286,51.30952380952381,29.797619047619047,10.809181698382151,9.356559058354389,11.89927151053079,14.662845297404122,7.40383037441861,7.259014922985512,20.14693047497684,301.0,15.426190476190477,2.333333333333333,9.734523809523807,48.58658965209515,12.866666666666665,5.7,27.066666666666666,49.945238095238096,4.0,7.0,0.111111111111111,0.0,0.6023559773559778,3.873791571881555,112.0,17.0,27.0,22.0,12.0,63.0,6.0,21.0,4.5
s1a-033_1,2080.5,108.0584843441483,37.499606586523065,10.666130264071441,2.979325739619857,0.8,3.1212590604456936,42.025999488177774,68.825,23.549999999999997,50.875,28.991666666666664,18.427609473753638,6.742006061571278,12.265501505182824,14.13715346318927,7.735582855434452,6.4015706077548185,14.734041230726515,316.0,54.9,0.666666666666667,2.2,45.75559403036453,13.666666666666664,2.0,43.63333333333333,24.483333333333334,2.0,5.0,0.2,0.0,0.786601307189543,7.08724822563058,109.5,5.0,23.0,20.0,14.0,78.0,3.5,8.5,6.0
s1a-034_1,2008.0,100.51161913802743,23.192211399811413,7.7051899099324945,2.088874864833944,0.5560406698564593,3.8464966853723963,46.28558348931869,90.54166666666666,49.78333333333333,31.78333333333333,21.366666666666664,22.800791476226728,12.703588731529909,7.60973269138437,11.39043204418358,2.6501551338238647,8.740276910359716,13.620678728304629,342.0,45.04166666666667,2.333333333333333,5.396825396825397,58.22378578409993,24.28333333333333,5.0,30.166666666666664,26.616666666666664,11.0,2.0,0.0,0.0,2.002969149873175,2.7035464535464544,93.0,4.0,42.0,9.0,20.0,64.0,7.0,17.0,11.0
s1a-035_1,1987.5,114.18674200615077,25.84768893465739,6.215433103412643,3.929497354497354,1.083333333333333,5.4508698173171855,54.49354554692891,73.89801587301586,54.25,52.005158730158726,41.728968253968254,22.79121091820912,15.701478937396676,15.241285631753053,15.93886595124899,7.3685538358281795,8.57031211542081,8.81225224247494,388.5,26.184523809523807,4.666666666666666,6.58452380952381,66.18475401683173,11.559523809523808,2.333333333333333,23.949999999999996,21.701190476190476,7.5,12.0,0.0,0.0,0.645593869731801,3.728056022568218,128.0,2.0,30.0,10.5,22.5,48.0,8.0,18.0,18.0
s1a-036_1,2735.0,139.25889245722507,41.402057847424004,16.444479692354513,8.137792096534355,0.0526315789473684,6.828558524808525,47.50895856237274,63.42619047619048,26.25952380952381,89.78095238095239,27.284523809523808,18.10033586865398,6.642044154675735,20.734096660519192,17.154317666932716,5.062202270421558,12.092115396511158,11.906502869380127,467.0,97.26785714285714,5.75,7.325432900432899,64.25803725051382,12.810714285714283,5.326190476190475,46.5,28.7297619047619,5.0,4.0,0.03125,0.0,0.5302019760299607,2.8398922303376857,145.0,5.0,25.0,31.0,11.0,74.0,10.0,21.0,7.0
s1a-037_1,2078.0,123.3821531187139,32.44326908987126,8.655679465462075,5.4964719920602265,0.346323529411765,4.34303598362422,55.51277573180622,84.7,54.46666666666667,41.99999999999999,24.349999999999998,23.95771029411055,14.185758114434588,11.051879897745424,15.70156782953963,3.372425510506006,12.329142319033624,14.5854908468911,333.0,25.78333333333333,4.583333333333333,8.416666666666664,66.58163673384094,27.166666666666664,3.666666666666667,26.583333333333332,19.199999999999996,14.0,17.0,0.4381313131313132,0.0,0.5634920634920639,1.8959078176725237,144.0,10.0,31.0,16.0,32.0,74.0,8.0,13.0,22.0
s1a-038_1,2076.0,129.30721995582678,31.530995861723415,12.431930569430568,2.1696099651982,0.3055555555555559,3.622976043564278,56.04680235485189,70.9564935064935,40.33333333333333,69.34383116883116,18.090151515151515,20.156969578409207,10.442553524906465,18.281105637568487,14.976785551050257,5.998203593791828,8.97858195725843,14.421143399084576,350.25,35.56666666666667,13.083333333333332,9.035714285714285,70.36750797362254,26.933333333333334,1.5,29.549999999999997,30.183333333333334,6.0,8.0,0.0,0.0,1.9516233766233766,3.914783255959726,161.0,6.0,36.25,17.0,14.0,87.25,3.0,13.0,12.0
s1a-039_1,2066.0,159.48403302579771,43.577967587967585,20.339806027306025,6.45948051948052,0.7476190476190481,8.508517871017869,65.07406284891579,98.28333333333333,47.36666666666667,49.4,22.833333333333332,29.13491188550012,12.66893661893662,14.476273563038273,13.001086413586414,5.981818181818183,7.019268231768232,17.656798740475214,347.0,29.966666666666665,6.0,8.166666666666668,82.56517299693769,25.666666666666664,1.333333333333333,20.566666666666666,15.366666666666665,16.0,15.0,0.0,0.0,1.7494627594627608,4.893943278943278,165.0,7.0,50.0,8.0,45.0,83.0,8.0,14.0,23.0
s1a-040_1,2145.5,86.95277980353329,23.026897551108526,0.7166666666666659,3.71028535014778,0.0,2.5883376455638123,38.7614041808382,62.144444444444446,47.92777777777778,40.355555555555554,32.83888888888889,14.226793021558569,11.537029438221056,9.152951195032049,8.357903222401676,2.937885253846082,5.4200179685555945,15.868898615832085,337.5,9.916666666666668,2.333333333333333,8.362301587301587,54.85131236335641,26.616666666666667,2.0,27.48333333333333,33.833333333333336,7.0,14.0,0.0,0.0,1.0456367162249516,2.2780452880452886,76.0,9.0,37.5,13.0,17.0,70.5,10.0,14.0,10.0
s1a-041_1,2128.0,144.6108647626319,40.919454612080685,10.095466722632894,4.8092589165109905,1.2228488902401953,7.248876149239252,47.865493568831205,61.76190476190476,56.62619047619047,48.85,32.56666666666666,19.076167598348917,14.000529536438183,12.002649247896928,23.35058748138577,6.221247034578953,17.129340446806815,18.534472764281666,331.0,21.583333333333336,4.833333333333333,9.7,70.24535594653254,27.75952380952381,4.499999999999999,14.233333333333333,43.03095238095238,17.5,13.0,0.0926315789473684,0.0,1.7749717673630712,1.9306336493407443,147.0,16.0,37.0,9.0,31.5,40.0,7.0,21.5,25.0
s1a-042_1,2026.2,126.67505352774253,30.774656110023635,19.77177492499474,2.272690272690273,0.95952380952381,2.991538913442938,48.46251279038955,55.23115942028985,18.394444444444442,92.76062801932368,27.514734299516906,14.973580650478683,5.247940992699057,22.919995622268917,12.523846557066369,2.430416147320172,10.093430409746198,12.377964157611867,351.31666666666666,76.90138888888889,4.55,8.927657004830916,63.60477593565779,10.6875,0.583333333333333,30.43333333333333,32.666666666666664,9.0,4.0,0.0,0.0,0.5787037037037036,6.8730731686614055,152.9,9.0,32.88333333333333,15.566666666666666,26.133333333333333,64.45,5.0,10.066666666666666,10.0
s1a-043_1,1964.0,72.46291289073343,17.506209052137702,0.0871143375680581,1.9967655816233267,0.027027027027027,2.6347253248969476,40.19544172130776,50.372655122655125,29.12121212121212,50.47272727272727,30.41240981240981,12.725645868184966,9.66340115131617,13.97651897627147,9.390529221895187,1.3192158650672579,8.071313356827929,11.926279953513921,354.5,28.135714285714286,1.416666666666667,9.902380952380952,45.4790602791325,11.717857142857143,2.333333333333333,21.023809523809522,34.96309523809524,6.0,3.0,0.0,0.0,0.383198228786464,3.3012256246540397,86.5,5.0,22.0,14.0,11.0,60.5,4.0,13.0,6.0
s1a-044_1,1998.0,136.0787392722161,47.581906992542464,10.75624957558781,2.8299684873949578,0.3686237373737376,1.3926921526186224,38.51909631547296,51.58333333333333,31.333333333333336,84.66666666666667,37.333333333333336,11.195843750569919,7.065455851812208,18.974245125789245,18.713067804895367,7.910169192070283,10.802898612825082,19.162741956600986,352.0,25.916666666666668,0.0,4.991666666666666,58.91640378807935,1.75,3.583333333333333,39.95,27.316666666666666,10.0,4.0,0.0,0.0,0.7241071428571431,1.2531746031746034,143.0,9.0,22.0,32.0,15.0,32.0,8.0,20.0,7.0
